,Ê±¼ä,Äê,ÔÂ,ÈÕ,Ð¡Ê±,Ç¿¶È±ê¼Ç,Î³¶È,¾­¶È,Ñ¹Á¦,OWD,¹ú¼Ê±àºÅ,ÆøÐýÐòºÅ,ÆøÐý±àºÅ,ÖÕ½á¼ÇÂ¼,¼ä¸ôÐ¡Ê±Êý,Ó¢ÎÄÃû³Æ,½µÓêÁ¿,¼¾½Ú,½µÓêÁ¿µÈ¼¶,form_dt,dispear_dt,peak_dt,lifespan,path_length,impact_area
0,2012-02-14 18:00:00,2012,2,14,18,1,7.9,130.2,1004,16,0,1,0,0,6,1,0.0,¶¬,1,2012-02-14 18:00:00,2012-02-21 06:00:00,2012-02-14 18:00:00,561600.0,2431.72052981427,201113.72600651134
1,2012-02-15 00:00:00,2012,2,15,0,1,8.9,128.4,1004,16,0,1,0,0,6,1,0.0,¶¬,1,2012-02-14 18:00:00,2012-02-21 06:00:00,2012-02-14 18:00:00,561600.0,2431.72052981427,201113.72600651134
2,2012-02-15 06:00:00,2012,2,15,6,1,9.600000000000001,127.2,1004,16,0,1,0,0,6,1,0.0,¶¬,1,2012-02-14 18:00:00,2012-02-21 06:00:00,2012-02-14 18:00:00,561600.0,2431.72052981427,201113.72600651134
3,2012-02-15 12:00:00,2012,2,15,12,1,10.2,125.8,1006,16,0,1,0,0,6,1,0.0,¶¬,1,2012-02-14 18:00:00,2012-02-21 06:00:00,2012-02-14 18:00:00,561600.0,2431.72052981427,201113.72600651134
4,2012-02-15 18:00:00,2012,2,15,18,1,11.0,124.5,1006,16,0,1,0,0,6,1,0.0,¶¬,1,2012-02-14 18:00:00,2012-02-21 06:00:00,2012-02-14 18:00:00,561600.0,2431.72052981427,201113.72600651134
5,2012-02-16 00:00:00,2012,2,16,0,1,10.5,123.0,1006,13,0,1,0,0,6,1,0.0,¶¬,1,2012-02-14 18:00:00,2012-02-21 06:00:00,2012-02-14 18:00:00,561600.0,2431.72052981427,201113.72600651134
6,2012-02-16 06:00:00,2012,2,16,6,1,9.8,121.7,1006,13,0,1,0,0,6,1,0.0,¶¬,1,2012-02-14 18:00:00,2012-02-21 06:00:00,2012-02-14 18:00:00,561600.0,2431.72052981427,201113.72600651134
7,2012-02-16 12:00:00,2012,2,16,12,1,9.5,120.4,1006,13,0,1,0,0,6,1,0.0,¶¬,1,2012-02-14 18:00:00,2012-02-21 06:00:00,2012-02-14 18:00:00,561600.0,2431.72052981427,201113.72600651134
8,2012-02-16 18:00:00,2012,2,16,18,1,9.5,118.8,1006,13,0,1,0,0,6,1,0.0,¶¬,1,2012-02-14 18:00:00,2012-02-21 06:00:00,2012-02-14 18:00:00,561600.0,2431.72052981427,201113.72600651134
9,2012-02-17 00:00:00,2012,2,17,0,1,9.5,117.0,1006,16,0,1,0,0,6,1,0.0,¶¬,1,2012-02-14 18:00:00,2012-02-21 06:00:00,2012-02-14 18:00:00,561600.0,2431.72052981427,201113.72600651134
10,2012-02-17 06:00:00,2012,2,17,6,1,9.8,115.5,1004,16,0,1,0,0,6,1,0.0,¶¬,1,2012-02-14 18:00:00,2012-02-21 06:00:00,2012-02-14 18:00:00,561600.0,2431.72052981427,201113.72600651134
11,2012-02-17 12:00:00,2012,2,17,12,1,9.8,114.1,1004,16,0,1,0,0,6,1,0.0,¶¬,1,2012-02-14 18:00:00,2012-02-21 06:00:00,2012-02-14 18:00:00,561600.0,2431.72052981427,201113.72600651134
12,2012-02-17 18:00:00,2012,2,17,18,1,10.0,113.3,1004,16,0,1,0,0,6,1,0.0,¶¬,1,2012-02-14 18:00:00,2012-02-21 06:00:00,2012-02-14 18:00:00,561600.0,2431.72052981427,201113.72600651134
13,2012-02-18 00:00:00,2012,2,18,0,1,10.2,113.0,1004,16,0,1,0,0,6,1,0.0,¶¬,1,2012-02-14 18:00:00,2012-02-21 06:00:00,2012-02-14 18:00:00,561600.0,2431.72052981427,201113.72600651134
14,2012-02-18 06:00:00,2012,2,18,6,1,10.3,112.8,1004,16,0,1,0,0,6,1,0.0,¶¬,1,2012-02-14 18:00:00,2012-02-21 06:00:00,2012-02-14 18:00:00,561600.0,2431.72052981427,201113.72600651134
15,2012-02-18 12:00:00,2012,2,18,12,1,10.5,112.6,1004,16,0,1,0,0,6,1,0.0,¶¬,1,2012-02-14 18:00:00,2012-02-21 06:00:00,2012-02-14 18:00:00,561600.0,2431.72052981427,201113.72600651134
16,2012-02-18 18:00:00,2012,2,18,18,1,10.6,112.4,1004,16,0,1,0,0,6,1,0.0,¶¬,1,2012-02-14 18:00:00,2012-02-21 06:00:00,2012-02-14 18:00:00,561600.0,2431.72052981427,201113.72600651134
17,2012-02-19 00:00:00,2012,2,19,0,1,10.5,112.2,1004,16,0,1,0,0,6,1,0.0,¶¬,1,2012-02-14 18:00:00,2012-02-21 06:00:00,2012-02-14 18:00:00,561600.0,2431.72052981427,201113.72600651134
18,2012-02-19 06:00:00,2012,2,19,6,1,10.3,112.1,1004,16,0,1,0,0,6,1,0.0,¶¬,1,2012-02-14 18:00:00,2012-02-21 06:00:00,2012-02-14 18:00:00,561600.0,2431.72052981427,201113.72600651134
19,2012-02-19 12:00:00,2012,2,19,12,1,10.1,112.1,1004,16,0,1,0,0,6,1,0.0,¶¬,1,2012-02-14 18:00:00,2012-02-21 06:00:00,2012-02-14 18:00:00,561600.0,2431.72052981427,201113.72600651134
20,2012-02-19 18:00:00,2012,2,19,18,1,9.8,112.0,1004,16,0,1,0,0,6,1,0.0,¶¬,1,2012-02-14 18:00:00,2012-02-21 06:00:00,2012-02-14 18:00:00,561600.0,2431.72052981427,201113.72600651134
21,2012-02-20 00:00:00,2012,2,20,0,1,9.4,111.9,1004,16,0,1,0,0,6,1,0.0,¶¬,1,2012-02-14 18:00:00,2012-02-21 06:00:00,2012-02-14 18:00:00,561600.0,2431.72052981427,201113.72600651134
22,2012-02-20 06:00:00,2012,2,20,6,1,9.3,111.6,1004,16,0,1,0,0,6,1,0.0,¶¬,1,2012-02-14 18:00:00,2012-02-21 06:00:00,2012-02-14 18:00:00,561600.0,2431.72052981427,201113.72600651134
23,2012-02-20 12:00:00,2012,2,20,12,1,9.3,111.4,1004,16,0,1,0,0,6,1,0.0,¶¬,1,2012-02-14 18:00:00,2012-02-21 06:00:00,2012-02-14 18:00:00,561600.0,2431.72052981427,201113.72600651134
24,2012-02-20 18:00:00,2012,2,20,18,1,9.3,111.2,1004,16,0,1,0,0,6,1,0.0,¶¬,1,2012-02-14 18:00:00,2012-02-21 06:00:00,2012-02-14 18:00:00,561600.0,2431.72052981427,201113.72600651134
25,2012-02-21 00:00:00,2012,2,21,0,1,9.3,110.9,1004,16,0,1,0,0,6,1,0.0,¶¬,1,2012-02-14 18:00:00,2012-02-21 06:00:00,2012-02-14 18:00:00,561600.0,2431.72052981427,201113.72600651134
26,2012-02-21 06:00:00,2012,2,21,6,1,9.4,110.3,1006,13,0,1,0,0,6,1,0.0,¶¬,1,2012-02-14 18:00:00,2012-02-21 06:00:00,2012-02-14 18:00:00,561600.0,2431.72052981427,201113.72600651134
27,2012-03-26 00:00:00,2012,3,26,0,0,9.9,115.5,1010,10,0,2,1201,0,6,Pakhar,0.0,´º,1,2012-03-26 00:00:00,2012-04-02 06:00:00,2012-03-30 00:00:00,626400.0,1168.2966989046568,108177.86101519386
28,2012-03-26 06:00:00,2012,3,26,6,0,9.700000000000001,115.2,1008,10,0,2,1201,0,6,Pakhar,0.0,´º,1,2012-03-26 00:00:00,2012-04-02 06:00:00,2012-03-30 00:00:00,626400.0,1168.2966989046568,108177.86101519386
29,2012-03-26 12:00:00,2012,3,26,12,0,9.600000000000001,114.9,1008,10,0,2,1201,0,6,Pakhar,0.0,´º,1,2012-03-26 00:00:00,2012-04-02 06:00:00,2012-03-30 00:00:00,626400.0,1168.2966989046568,108177.86101519386
30,2012-03-26 18:00:00,2012,3,26,18,1,9.5,114.7,1008,13,0,2,1201,0,6,Pakhar,0.0,´º,1,2012-03-26 00:00:00,2012-04-02 06:00:00,2012-03-30 00:00:00,626400.0,1168.2966989046568,108177.86101519386
31,2012-03-27 00:00:00,2012,3,27,0,1,9.4,114.5,1008,13,0,2,1201,0,6,Pakhar,0.4,´º,1,2012-03-26 00:00:00,2012-04-02 06:00:00,2012-03-30 00:00:00,626400.0,1168.2966989046568,108177.86101519386
32,2012-03-27 06:00:00,2012,3,27,6,1,9.4,114.2,1006,15,0,2,1201,0,6,Pakhar,0.4,´º,1,2012-03-26 00:00:00,2012-04-02 06:00:00,2012-03-30 00:00:00,626400.0,1168.2966989046568,108177.86101519386
33,2012-03-27 12:00:00,2012,3,27,12,1,9.4,113.9,1006,15,0,2,1201,0,6,Pakhar,0.4,´º,1,2012-03-26 00:00:00,2012-04-02 06:00:00,2012-03-30 00:00:00,626400.0,1168.2966989046568,108177.86101519386
34,2012-03-27 18:00:00,2012,3,27,18,1,9.4,113.6,1006,15,0,2,1201,0,6,Pakhar,0.4,´º,1,2012-03-26 00:00:00,2012-04-02 06:00:00,2012-03-30 00:00:00,626400.0,1168.2966989046568,108177.86101519386
35,2012-03-28 00:00:00,2012,3,28,0,1,9.4,113.4,1006,15,0,2,1201,0,6,Pakhar,0.0,´º,1,2012-03-26 00:00:00,2012-04-02 06:00:00,2012-03-30 00:00:00,626400.0,1168.2966989046568,108177.86101519386
36,2012-03-28 06:00:00,2012,3,28,6,1,9.3,113.1,1006,15,0,2,1201,0,6,Pakhar,0.0,´º,1,2012-03-26 00:00:00,2012-04-02 06:00:00,2012-03-30 00:00:00,626400.0,1168.2966989046568,108177.86101519386
37,2012-03-28 12:00:00,2012,3,28,12,1,9.3,112.8,1006,15,0,2,1201,0,6,Pakhar,0.0,´º,1,2012-03-26 00:00:00,2012-04-02 06:00:00,2012-03-30 00:00:00,626400.0,1168.2966989046568,108177.86101519386
38,2012-03-28 18:00:00,2012,3,28,18,1,9.4,112.5,1006,15,0,2,1201,0,6,Pakhar,0.0,´º,1,2012-03-26 00:00:00,2012-04-02 06:00:00,2012-03-30 00:00:00,626400.0,1168.2966989046568,108177.86101519386
39,2012-03-29 00:00:00,2012,3,29,0,1,9.600000000000001,112.3,1004,15,0,2,1201,0,6,Pakhar,0.0,´º,1,2012-03-26 00:00:00,2012-04-02 06:00:00,2012-03-30 00:00:00,626400.0,1168.2966989046568,108177.86101519386
40,2012-03-29 06:00:00,2012,3,29,6,2,9.700000000000001,112.1,1004,18,0,2,1201,0,6,Pakhar,0.0,´º,1,2012-03-26 00:00:00,2012-04-02 06:00:00,2012-03-30 00:00:00,626400.0,1168.2966989046568,108177.86101519386
41,2012-03-29 12:00:00,2012,3,29,12,2,9.700000000000001,111.8,1002,18,0,2,1201,0,6,Pakhar,0.0,´º,1,2012-03-26 00:00:00,2012-04-02 06:00:00,2012-03-30 00:00:00,626400.0,1168.2966989046568,108177.86101519386
42,2012-03-29 18:00:00,2012,3,29,18,2,9.700000000000001,111.6,998,23,0,2,1201,0,6,Pakhar,0.0,´º,1,2012-03-26 00:00:00,2012-04-02 06:00:00,2012-03-30 00:00:00,626400.0,1168.2966989046568,108177.86101519386
43,2012-03-30 00:00:00,2012,3,30,0,3,9.700000000000001,111.3,990,25,0,2,1201,0,6,Pakhar,0.0,´º,1,2012-03-26 00:00:00,2012-04-02 06:00:00,2012-03-30 00:00:00,626400.0,1168.2966989046568,108177.86101519386
44,2012-03-30 06:00:00,2012,3,30,6,3,9.700000000000001,111.0,985,28,0,2,1201,0,6,Pakhar,0.0,´º,1,2012-03-26 00:00:00,2012-04-02 06:00:00,2012-03-30 00:00:00,626400.0,1168.2966989046568,108177.86101519386
45,2012-03-30 12:00:00,2012,3,30,12,3,9.700000000000001,110.7,985,28,0,2,1201,0,6,Pakhar,0.0,´º,1,2012-03-26 00:00:00,2012-04-02 06:00:00,2012-03-30 00:00:00,626400.0,1168.2966989046568,108177.86101519386
46,2012-03-30 18:00:00,2012,3,30,18,3,9.700000000000001,110.4,990,25,0,2,1201,0,6,Pakhar,0.0,´º,1,2012-03-26 00:00:00,2012-04-02 06:00:00,2012-03-30 00:00:00,626400.0,1168.2966989046568,108177.86101519386
47,2012-03-31 00:00:00,2012,3,31,0,3,9.700000000000001,110.0,990,25,0,2,1201,0,6,Pakhar,0.0,´º,1,2012-03-26 00:00:00,2012-04-02 06:00:00,2012-03-30 00:00:00,626400.0,1168.2966989046568,108177.86101519386
48,2012-03-31 06:00:00,2012,3,31,6,3,9.700000000000001,109.6,990,25,0,2,1201,0,6,Pakhar,0.0,´º,1,2012-03-26 00:00:00,2012-04-02 06:00:00,2012-03-30 00:00:00,626400.0,1168.2966989046568,108177.86101519386
49,2012-03-31 12:00:00,2012,3,31,12,2,9.8,109.2,990,23,0,2,1201,0,6,Pakhar,0.0,´º,1,2012-03-26 00:00:00,2012-04-02 06:00:00,2012-03-30 00:00:00,626400.0,1168.2966989046568,108177.86101519386
50,2012-03-31 18:00:00,2012,3,31,18,2,9.8,108.8,992,23,0,2,1201,0,6,Pakhar,0.0,´º,1,2012-03-26 00:00:00,2012-04-02 06:00:00,2012-03-30 00:00:00,626400.0,1168.2966989046568,108177.86101519386
51,2012-04-01 00:00:00,2012,4,1,0,2,9.9,108.4,992,20,0,2,1201,0,6,Pakhar,0.0,´º,1,2012-03-26 00:00:00,2012-04-02 06:00:00,2012-03-30 00:00:00,626400.0,1168.2966989046568,108177.86101519386
52,2012-04-01 06:00:00,2012,4,1,6,2,10.1,107.8,995,20,0,2,1201,0,6,Pakhar,0.0,´º,1,2012-03-26 00:00:00,2012-04-02 06:00:00,2012-03-30 00:00:00,626400.0,1168.2966989046568,108177.86101519386
53,2012-04-01 12:00:00,2012,4,1,12,2,10.6,107.4,1000,18,0,2,1201,0,6,Pakhar,0.0,´º,1,2012-03-26 00:00:00,2012-04-02 06:00:00,2012-03-30 00:00:00,626400.0,1168.2966989046568,108177.86101519386
54,2012-04-01 18:00:00,2012,4,1,18,2,11.0,107.0,1000,18,0,2,1201,0,6,Pakhar,0.0,´º,1,2012-03-26 00:00:00,2012-04-02 06:00:00,2012-03-30 00:00:00,626400.0,1168.2966989046568,108177.86101519386
55,2012-04-02 00:00:00,2012,4,2,0,1,11.5,106.6,1004,12,0,2,1201,0,6,Pakhar,0.0,´º,1,2012-03-26 00:00:00,2012-04-02 06:00:00,2012-03-30 00:00:00,626400.0,1168.2966989046568,108177.86101519386
56,2012-04-02 06:00:00,2012,4,2,6,0,12.2,106.3,1006,8,0,2,1201,0,6,Pakhar,0.0,´º,1,2012-03-26 00:00:00,2012-04-02 06:00:00,2012-03-30 00:00:00,626400.0,1168.2966989046568,108177.86101519386
57,2012-05-20 18:00:00,2012,5,20,18,0,10.7,148.0,1004,10,0,3,1202,0,6,Sanvu,0.0,´º,1,2012-05-20 18:00:00,2012-05-28 12:00:00,2012-05-28 00:00:00,669600.0,3660.2659821479797,369499.8265139905
58,2012-05-21 00:00:00,2012,5,21,0,1,11.0,147.3,1002,13,0,3,1202,0,6,Sanvu,0.0,´º,1,2012-05-20 18:00:00,2012-05-28 12:00:00,2012-05-28 00:00:00,669600.0,3660.2659821479797,369499.8265139905
59,2012-05-21 06:00:00,2012,5,21,6,1,11.3,146.4,1002,13,0,3,1202,0,6,Sanvu,0.0,´º,1,2012-05-20 18:00:00,2012-05-28 12:00:00,2012-05-28 00:00:00,669600.0,3660.2659821479797,369499.8265139905
60,2012-05-21 12:00:00,2012,5,21,12,1,12.0,145.5,1000,15,0,3,1202,0,6,Sanvu,0.0,´º,1,2012-05-20 18:00:00,2012-05-28 12:00:00,2012-05-28 00:00:00,669600.0,3660.2659821479797,369499.8265139905
61,2012-05-21 18:00:00,2012,5,21,18,1,12.7,144.6,1000,15,0,3,1202,0,6,Sanvu,0.0,´º,1,2012-05-20 18:00:00,2012-05-28 12:00:00,2012-05-28 00:00:00,669600.0,3660.2659821479797,369499.8265139905
62,2012-05-22 00:00:00,2012,5,22,0,2,13.4,144.0,998,18,0,3,1202,0,6,Sanvu,0.0,´º,1,2012-05-20 18:00:00,2012-05-28 12:00:00,2012-05-28 00:00:00,669600.0,3660.2659821479797,369499.8265139905
63,2012-05-22 06:00:00,2012,5,22,6,2,13.9,143.3,998,18,0,3,1202,0,6,Sanvu,0.0,´º,1,2012-05-20 18:00:00,2012-05-28 12:00:00,2012-05-28 00:00:00,669600.0,3660.2659821479797,369499.8265139905
64,2012-05-22 12:00:00,2012,5,22,12,2,14.5,142.5,995,20,0,3,1202,0,6,Sanvu,0.0,´º,1,2012-05-20 18:00:00,2012-05-28 12:00:00,2012-05-28 00:00:00,669600.0,3660.2659821479797,369499.8265139905
65,2012-05-22 18:00:00,2012,5,22,18,2,15.5,141.6,995,20,0,3,1202,0,6,Sanvu,0.0,´º,1,2012-05-20 18:00:00,2012-05-28 12:00:00,2012-05-28 00:00:00,669600.0,3660.2659821479797,369499.8265139905
66,2012-05-23 00:00:00,2012,5,23,0,2,16.1,140.9,995,20,0,3,1202,0,6,Sanvu,0.0,´º,1,2012-05-20 18:00:00,2012-05-28 12:00:00,2012-05-28 00:00:00,669600.0,3660.2659821479797,369499.8265139905
67,2012-05-23 06:00:00,2012,5,23,6,2,16.8,140.4,992,23,0,3,1202,0,6,Sanvu,0.0,´º,1,2012-05-20 18:00:00,2012-05-28 12:00:00,2012-05-28 00:00:00,669600.0,3660.2659821479797,369499.8265139905
68,2012-05-23 12:00:00,2012,5,23,12,3,17.3,139.9,990,25,0,3,1202,0,6,Sanvu,0.0,´º,1,2012-05-20 18:00:00,2012-05-28 12:00:00,2012-05-28 00:00:00,669600.0,3660.2659821479797,369499.8265139905
69,2012-05-23 18:00:00,2012,5,23,18,3,18.0,139.7,990,25,0,3,1202,0,6,Sanvu,0.0,´º,1,2012-05-20 18:00:00,2012-05-28 12:00:00,2012-05-28 00:00:00,669600.0,3660.2659821479797,369499.8265139905
70,2012-05-24 00:00:00,2012,5,24,0,3,18.9,139.4,990,25,0,3,1202,0,6,Sanvu,0.0,´º,1,2012-05-20 18:00:00,2012-05-28 12:00:00,2012-05-28 00:00:00,669600.0,3660.2659821479797,369499.8265139905
71,2012-05-24 06:00:00,2012,5,24,6,3,19.7,139.1,980,30,0,3,1202,0,6,Sanvu,0.0,´º,1,2012-05-20 18:00:00,2012-05-28 12:00:00,2012-05-28 00:00:00,669600.0,3660.2659821479797,369499.8265139905
72,2012-05-24 12:00:00,2012,5,24,12,4,20.7,138.9,975,33,0,3,1202,0,6,Sanvu,0.0,´º,1,2012-05-20 18:00:00,2012-05-28 12:00:00,2012-05-28 00:00:00,669600.0,3660.2659821479797,369499.8265139905
73,2012-05-24 18:00:00,2012,5,24,18,4,21.5,139.0,975,33,0,3,1202,0,6,Sanvu,0.0,´º,1,2012-05-20 18:00:00,2012-05-28 12:00:00,2012-05-28 00:00:00,669600.0,3660.2659821479797,369499.8265139905
74,2012-05-25 00:00:00,2012,5,25,0,4,22.2,139.2,975,33,0,3,1202,0,6,Sanvu,0.0,´º,1,2012-05-20 18:00:00,2012-05-28 12:00:00,2012-05-28 00:00:00,669600.0,3660.2659821479797,369499.8265139905
75,2012-05-25 06:00:00,2012,5,25,6,4,23.0,139.5,975,33,0,3,1202,0,6,Sanvu,0.0,´º,1,2012-05-20 18:00:00,2012-05-28 12:00:00,2012-05-28 00:00:00,669600.0,3660.2659821479797,369499.8265139905
76,2012-05-25 12:00:00,2012,5,25,12,4,23.6,140.0,970,35,0,3,1202,0,6,Sanvu,0.0,´º,1,2012-05-20 18:00:00,2012-05-28 12:00:00,2012-05-28 00:00:00,669600.0,3660.2659821479797,369499.8265139905
77,2012-05-25 18:00:00,2012,5,25,18,4,24.1,140.5,970,35,0,3,1202,0,6,Sanvu,0.0,´º,1,2012-05-20 18:00:00,2012-05-28 12:00:00,2012-05-28 00:00:00,669600.0,3660.2659821479797,369499.8265139905
78,2012-05-26 00:00:00,2012,5,26,0,4,24.6,141.3,975,33,0,3,1202,0,6,Sanvu,0.0,´º,1,2012-05-20 18:00:00,2012-05-28 12:00:00,2012-05-28 00:00:00,669600.0,3660.2659821479797,369499.8265139905
79,2012-05-26 06:00:00,2012,5,26,6,4,24.9,142.1,975,33,0,3,1202,0,6,Sanvu,0.0,´º,1,2012-05-20 18:00:00,2012-05-28 12:00:00,2012-05-28 00:00:00,669600.0,3660.2659821479797,369499.8265139905
80,2012-05-26 12:00:00,2012,5,26,12,3,25.3,143.3,980,30,0,3,1202,0,6,Sanvu,0.0,´º,1,2012-05-20 18:00:00,2012-05-28 12:00:00,2012-05-28 00:00:00,669600.0,3660.2659821479797,369499.8265139905
81,2012-05-26 18:00:00,2012,5,26,18,3,25.9,144.4,985,28,0,3,1202,0,6,Sanvu,0.0,´º,1,2012-05-20 18:00:00,2012-05-28 12:00:00,2012-05-28 00:00:00,669600.0,3660.2659821479797,369499.8265139905
82,2012-05-27 00:00:00,2012,5,27,0,2,26.6,145.7,990,23,0,3,1202,0,6,Sanvu,0.0,´º,1,2012-05-20 18:00:00,2012-05-28 12:00:00,2012-05-28 00:00:00,669600.0,3660.2659821479797,369499.8265139905
83,2012-05-27 06:00:00,2012,5,27,6,2,27.5,147.0,992,23,0,3,1202,0,6,Sanvu,0.0,´º,1,2012-05-20 18:00:00,2012-05-28 12:00:00,2012-05-28 00:00:00,669600.0,3660.2659821479797,369499.8265139905
84,2012-05-27 12:00:00,2012,5,27,12,2,28.5,148.8,994,20,0,3,1202,0,6,Sanvu,0.0,´º,1,2012-05-20 18:00:00,2012-05-28 12:00:00,2012-05-28 00:00:00,669600.0,3660.2659821479797,369499.8265139905
85,2012-05-27 18:00:00,2012,5,27,18,2,29.7,150.2,994,20,0,3,1202,0,6,Sanvu,0.0,´º,1,2012-05-20 18:00:00,2012-05-28 12:00:00,2012-05-28 00:00:00,669600.0,3660.2659821479797,369499.8265139905
86,2012-05-28 00:00:00,2012,5,28,0,9,30.7,151.9,1000,20,0,3,1202,0,6,Sanvu,0.0,´º,1,2012-05-20 18:00:00,2012-05-28 12:00:00,2012-05-28 00:00:00,669600.0,3660.2659821479797,369499.8265139905
87,2012-05-28 06:00:00,2012,5,28,6,9,31.4,153.3,1000,18,0,3,1202,0,6,Sanvu,0.0,´º,1,2012-05-20 18:00:00,2012-05-28 12:00:00,2012-05-28 00:00:00,669600.0,3660.2659821479797,369499.8265139905
88,2012-05-28 12:00:00,2012,5,28,12,9,32.0,155.0,1002,15,0,3,1202,0,6,Sanvu,0.0,´º,1,2012-05-20 18:00:00,2012-05-28 12:00:00,2012-05-28 00:00:00,669600.0,3660.2659821479797,369499.8265139905
89,2012-05-31 18:00:00,2012,5,31,18,1,13.8,127.0,1000,15,0,4,1203,0,6,Mawar,0.0,´º,1,2012-05-31 18:00:00,2012-06-07 18:00:00,2012-06-06 06:00:00,604800.0,4625.609322917146,463213.43263809406
90,2012-06-01 00:00:00,2012,6,1,0,1,14.4,126.0,1000,15,0,4,1203,0,6,Mawar,0.0,ÏÄ,1,2012-05-31 18:00:00,2012-06-07 18:00:00,2012-06-06 06:00:00,604800.0,4625.609322917146,463213.43263809406
91,2012-06-01 06:00:00,2012,6,1,6,2,14.9,125.5,998,18,0,4,1203,0,6,Mawar,0.0,ÏÄ,1,2012-05-31 18:00:00,2012-06-07 18:00:00,2012-06-06 06:00:00,604800.0,4625.609322917146,463213.43263809406
92,2012-06-01 12:00:00,2012,6,1,12,2,15.6,125.1,998,18,0,4,1203,0,6,Mawar,0.0,ÏÄ,1,2012-05-31 18:00:00,2012-06-07 18:00:00,2012-06-06 06:00:00,604800.0,4625.609322917146,463213.43263809406
93,2012-06-01 18:00:00,2012,6,1,18,2,16.1,124.6,995,20,0,4,1203,0,6,Mawar,0.0,ÏÄ,1,2012-05-31 18:00:00,2012-06-07 18:00:00,2012-06-06 06:00:00,604800.0,4625.609322917146,463213.43263809406
94,2012-06-02 00:00:00,2012,6,2,0,2,16.6,124.3,990,23,0,4,1203,0,6,Mawar,0.0,ÏÄ,1,2012-05-31 18:00:00,2012-06-07 18:00:00,2012-06-06 06:00:00,604800.0,4625.609322917146,463213.43263809406
95,2012-06-02 06:00:00,2012,6,2,6,3,17.2,124.2,985,28,0,4,1203,0,6,Mawar,0.0,ÏÄ,1,2012-05-31 18:00:00,2012-06-07 18:00:00,2012-06-06 06:00:00,604800.0,4625.609322917146,463213.43263809406
96,2012-06-02 12:00:00,2012,6,2,12,4,17.6,124.4,975,33,0,4,1203,0,6,Mawar,0.0,ÏÄ,1,2012-05-31 18:00:00,2012-06-07 18:00:00,2012-06-06 06:00:00,604800.0,4625.609322917146,463213.43263809406
97,2012-06-02 18:00:00,2012,6,2,18,4,18.1,124.7,975,33,0,4,1203,0,6,Mawar,0.0,ÏÄ,1,2012-05-31 18:00:00,2012-06-07 18:00:00,2012-06-06 06:00:00,604800.0,4625.609322917146,463213.43263809406
98,2012-06-03 00:00:00,2012,6,3,0,4,18.7,125.0,970,35,0,4,1203,0,6,Mawar,0.0,ÏÄ,1,2012-05-31 18:00:00,2012-06-07 18:00:00,2012-06-06 06:00:00,604800.0,4625.609322917146,463213.43263809406
99,2012-06-03 06:00:00,2012,6,3,6,4,19.3,125.4,965,40,0,4,1203,0,6,Mawar,0.0,ÏÄ,1,2012-05-31 18:00:00,2012-06-07 18:00:00,2012-06-06 06:00:00,604800.0,4625.609322917146,463213.43263809406
100,2012-06-03 12:00:00,2012,6,3,12,4,20.0,125.6,960,40,0,4,1203,0,6,Mawar,0.0,ÏÄ,1,2012-05-31 18:00:00,2012-06-07 18:00:00,2012-06-06 06:00:00,604800.0,4625.609322917146,463213.43263809406
101,2012-06-03 18:00:00,2012,6,3,18,4,20.9,125.8,960,40,0,4,1203,0,6,Mawar,0.0,ÏÄ,1,2012-05-31 18:00:00,2012-06-07 18:00:00,2012-06-06 06:00:00,604800.0,4625.609322917146,463213.43263809406
102,2012-06-04 00:00:00,2012,6,4,0,5,21.6,126.2,955,45,0,4,1203,0,6,Mawar,0.3,ÏÄ,1,2012-05-31 18:00:00,2012-06-07 18:00:00,2012-06-06 06:00:00,604800.0,4625.609322917146,463213.43263809406
103,2012-06-04 06:00:00,2012,6,4,6,5,22.6,126.7,955,45,0,4,1203,0,6,Mawar,0.3,ÏÄ,1,2012-05-31 18:00:00,2012-06-07 18:00:00,2012-06-06 06:00:00,604800.0,4625.609322917146,463213.43263809406
104,2012-06-04 12:00:00,2012,6,4,12,4,23.4,127.6,960,38,0,4,1203,0,6,Mawar,0.3,ÏÄ,1,2012-05-31 18:00:00,2012-06-07 18:00:00,2012-06-06 06:00:00,604800.0,4625.609322917146,463213.43263809406
105,2012-06-04 18:00:00,2012,6,4,18,4,24.4,128.8,970,35,0,4,1203,0,6,Mawar,0.3,ÏÄ,1,2012-05-31 18:00:00,2012-06-07 18:00:00,2012-06-06 06:00:00,604800.0,4625.609322917146,463213.43263809406
106,2012-06-05 00:00:00,2012,6,5,0,4,25.9,130.3,975,33,0,4,1203,0,6,Mawar,0.1,ÏÄ,1,2012-05-31 18:00:00,2012-06-07 18:00:00,2012-06-06 06:00:00,604800.0,4625.609322917146,463213.43263809406
107,2012-06-05 06:00:00,2012,6,5,6,3,27.5,132.3,975,30,0,4,1203,0,6,Mawar,0.1,ÏÄ,1,2012-05-31 18:00:00,2012-06-07 18:00:00,2012-06-06 06:00:00,604800.0,4625.609322917146,463213.43263809406
108,2012-06-05 12:00:00,2012,6,5,12,3,28.4,134.6,975,30,0,4,1203,0,6,Mawar,0.1,ÏÄ,1,2012-05-31 18:00:00,2012-06-07 18:00:00,2012-06-06 06:00:00,604800.0,4625.609322917146,463213.43263809406
